transit_timestamp,bus_route,payment_method,fare_class_category,ridership,transfers
01/31/2024 05:00:00 AM,Q17,metrocard,Metrocard - Unlimited 7-Day,42,0
01/31/2024 06:00:00 AM,BX24,metrocard,Metrocard - Seniors & Disability,2,1
01/31/2024 06:00:00 AM,BX40,metrocard,Metrocard - Students,17,0
01/31/2024 09:00:00 AM,M125,metrocard,Metrocard - Unlimited 7-Day,35,0
01/31/2024 10:00:00 AM,Q66,metrocard,Metrocard - Students,10,1
01/31/2024 11:00:00 AM,S55,metrocard,Metrocard - Full Fare,3,1
01/31/2024 07:00:00 PM,M72,metrocard,Metrocard - Unlimited 30-Day,23,0
01/31/2024 07:00:00 PM,Q56,metrocard,Metrocard - Unlimited 7-Day,49,0
01/31/2024 09:00:00 PM,Q28,metrocard,Metrocard - Full Fare,41,13
01/31/2024 02:00:00 AM,Q17,metrocard,Metrocard - Unlimited 30-Day,3,0
01/31/2024 05:00:00 AM,B13,metrocard,Metrocard - Other,1,0
01/31/2024 06:00:00 AM,BX39,omny,OMNY - Full Fare,66,10
01/31/2024 07:00:00 AM,B13,metrocard,Metrocard - Full Fare,80,17
01/31/2024 07:00:00 AM,BX29,metrocard,Metrocard - Fair Fare,4,0
01/31/2024 07:00:00 AM,M125,metrocard,Metrocard - Unlimited 7-Day,45,0
01/31/2024 09:00:00 AM,M102,metrocard,Metrocard - Fair Fare,25,7
01/31/2024 01:00:00 PM,BXM4,omny,OMNY - Full Fare,8,0
01/31/2024 06:00:00 PM,QM15,omny,OMNY - Full Fare,91,15
01/31/2024 09:00:00 PM,Q23,metrocard,Metrocard - Other,7,2
01/31/2024 02:00:00 AM,Q64,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 11:00:00 AM,B65,metrocard,Metrocard - Full Fare,6,3
01/31/2024 01:00:00 PM,B36,metrocard,Metrocard - Fair Fare,37,6
01/31/2024 01:00:00 PM,BX33,metrocard,Metrocard - Unlimited 30-Day,4,0
01/31/2024 01:00:00 PM,M11,omny,OMNY - Seniors & Disability,17,5
01/31/2024 06:00:00 PM,BX29,metrocard,Metrocard - Full Fare,7,3
01/31/2024 06:00:00 PM,Q77,metrocard,Metrocard - Fair Fare,7,3
01/31/2024 07:00:00 PM,B52,metrocard,Metrocard - Other,18,1
01/31/2024 07:00:00 PM,S42,metrocard,Metrocard - Students,2,2
01/31/2024 08:00:00 PM,Q55,metrocard,Metrocard - Students,7,3
01/31/2024 10:00:00 PM,M79,metrocard,Metrocard - Fair Fare,2,0
01/31/2024 10:00:00 PM,SIM4,metrocard,Metrocard - Unlimited 7-Day,8,0
01/31/2024 11:00:00 PM,BXM9,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 06:00:00 AM,M98,metrocard,Metrocard - Seniors & Disability,12,1
01/31/2024 10:00:00 AM,Q72,metrocard,Metrocard - Seniors & Disability,19,0
01/31/2024 01:00:00 PM,Q11,metrocard,Metrocard - Fair Fare,5,1
01/31/2024 03:00:00 PM,B100,metrocard,Metrocard - Other,7,2
01/31/2024 05:00:00 PM,M55,metrocard,Metrocard - Students,4,1
01/31/2024 07:00:00 PM,S44,omny,OMNY - Full Fare,25,10
01/31/2024 08:00:00 PM,BX28,metrocard,Metrocard - Full Fare,25,7
01/31/2024 11:00:00 PM,M15,metrocard,Metrocard - Fair Fare,21,1
02/08/2024 02:00:00 AM,Q100,omny,OMNY - Full Fare,1,0
02/08/2024 09:00:00 PM,M86,omny,OMNY - Full Fare,150,43
01/31/2024 01:00:00 AM,S42,metrocard,Metrocard - Unlimited 7-Day,2,0
01/31/2024 06:00:00 AM,Q44,metrocard,Metrocard - Unlimited 30-Day,141,0
01/31/2024 07:00:00 AM,Q21,metrocard,Metrocard - Unlimited 30-Day,20,0
01/31/2024 08:00:00 AM,Q56,metrocard,Metrocard - Fair Fare,30,1
01/31/2024 09:00:00 AM,Q15,metrocard,Metrocard - Unlimited 30-Day,33,0
01/31/2024 12:00:00 PM,Q33,metrocard,Metrocard - Seniors & Disability,24,4
01/31/2024 05:00:00 PM,BX32,metrocard,Metrocard - Full Fare,22,8
01/31/2024 05:00:00 PM,Q111,omny,OMNY - Seniors & Disability,1,1
01/31/2024 07:00:00 PM,M2,metrocard,Metrocard - Other,16,0
01/31/2024 07:00:00 PM,Q12,metrocard,Metrocard - Full Fare,58,29
01/31/2024 02:00:00 AM,Q13,metrocard,Metrocard - Unlimited 30-Day,3,0
01/31/2024 03:00:00 AM,Q20,metrocard,Metrocard - Fair Fare,1,0
01/31/2024 05:00:00 AM,X28,metrocard,Metrocard - Seniors & Disability,4,1
01/31/2024 07:00:00 AM,SIM25,omny,OMNY - Full Fare,135,0
01/31/2024 08:00:00 AM,B54,omny,OMNY - Seniors & Disability,2,0
01/31/2024 08:00:00 AM,BX31,omny,OMNY - Full Fare,62,13
01/31/2024 04:00:00 PM,Q56,omny,OMNY - Full Fare,85,26
01/31/2024 04:00:00 PM,Q67,metrocard,Metrocard - Students,17,2
01/31/2024 05:00:00 PM,SIM34,omny,OMNY - Seniors & Disability,1,0
01/31/2024 06:00:00 PM,B42,metrocard,Metrocard - Other,1,0
01/31/2024 10:00:00 PM,Q15,metrocard,Metrocard - Unlimited 30-Day,19,0
01/31/2024 01:00:00 AM,Q43,metrocard,Metrocard - Unlimited 30-Day,7,0
01/31/2024 04:00:00 AM,Q49,metrocard,Metrocard - Other,4,0
01/31/2024 05:00:00 AM,B57,metrocard,Metrocard - Unlimited 7-Day,49,0
01/31/2024 07:00:00 AM,B17,metrocard,Metrocard - Unlimited 7-Day,63,0
01/31/2024 07:00:00 AM,B32,metrocard,Metrocard - Fair Fare,3,1
01/31/2024 07:00:00 AM,M79,metrocard,Metrocard - Fair Fare,15,3
01/31/2024 01:00:00 PM,B11,metrocard,Metrocard - Full Fare,62,14
01/31/2024 01:00:00 PM,B63,metrocard,Metrocard - Students,10,3
01/31/2024 01:00:00 PM,M8,omny,OMNY - Seniors & Disability,1,0
01/31/2024 03:00:00 PM,B13,metrocard,Metrocard - Seniors & Disability,19,4
01/31/2024 04:00:00 PM,BX41,metrocard,Metrocard - Seniors & Disability,17,6
01/31/2024 04:00:00 PM,Q37,metrocard,Metrocard - Students,36,24
01/31/2024 04:00:00 PM,Q8,metrocard,Metrocard - Seniors & Disability,26,12
01/31/2024 05:00:00 PM,SIM34,metrocard,Metrocard - Unlimited 7-Day,15,0
01/31/2024 06:00:00 PM,B9,metrocard,Metrocard - Unlimited 30-Day,77,0
01/31/2024 06:00:00 PM,M7,metrocard,Metrocard - Other,21,0
01/31/2024 06:00:00 PM,Q19,metrocard,Metrocard - Seniors & Disability,8,3
01/31/2024 07:00:00 PM,S40,metrocard,Metrocard - Seniors & Disability,3,0
01/31/2024 09:00:00 PM,M3,metrocard,Metrocard - Seniors & Disability,14,5
01/31/2024 09:00:00 PM,Q101,omny,OMNY - Full Fare,21,9
01/31/2024 07:00:00 AM,BX8,metrocard,Metrocard - Unlimited 30-Day,37,0
01/31/2024 08:00:00 AM,B65,metrocard,Metrocard - Fair Fare,15,1
01/31/2024 12:00:00 PM,BX17,metrocard,Metrocard - Fair Fare,14,0
01/31/2024 05:00:00 PM,Q104,metrocard,Metrocard - Seniors & Disability,11,0
01/31/2024 05:00:00 PM,Q104,metrocard,Metrocard - Unlimited 7-Day,19,0
01/31/2024 05:00:00 PM,Q16,metrocard,Metrocard - Unlimited 30-Day,25,0
01/31/2024 06:00:00 PM,Q2,metrocard,Metrocard - Full Fare,58,35
01/31/2024 06:00:00 PM,SIM1,metrocard,Metrocard - Full Fare,43,12
01/31/2024 07:00:00 PM,B3,metrocard,Metrocard - Students,13,3
01/31/2024 07:00:00 PM,M31,metrocard,Metrocard - Seniors & Disability,45,13
01/31/2024 07:00:00 PM,M66,omny,OMNY - Full Fare,128,20
01/31/2024 07:00:00 PM,Q2,metrocard,Metrocard - Unlimited 30-Day,29,0
01/31/2024 08:00:00 PM,QM6,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 09:00:00 PM,B103,metrocard,Metrocard - Other,4,1
01/31/2024 09:00:00 PM,M15,metrocard,Metrocard - Unlimited 7-Day,50,0
01/31/2024 06:00:00 AM,S66,metrocard,Metrocard - Seniors & Disability,4,0
01/31/2024 10:00:00 AM,M1,metrocard,Metrocard - Unlimited 7-Day,23,0
01/31/2024 12:00:00 PM,B49,omny,OMNY - Full Fare,95,13
01/31/2024 12:00:00 PM,Q12,metrocard,Metrocard - Full Fare,52,20
01/31/2024 02:00:00 PM,Q67,omny,OMNY - Seniors & Disability,1,0
01/31/2024 04:00:00 PM,BX26,omny,OMNY - Full Fare,39,10
01/31/2024 07:00:00 PM,B32,metrocard,Metrocard - Full Fare,4,1
01/31/2024 09:00:00 PM,BX41,metrocard,Metrocard - Fair Fare,10,2
01/31/2024 05:00:00 AM,BX12,metrocard,Metrocard - Students,2,0
01/31/2024 06:00:00 AM,BX16,metrocard,Metrocard - Full Fare,96,17
01/31/2024 06:00:00 AM,S56,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 07:00:00 AM,Q35,metrocard,Metrocard - Unlimited 7-Day,38,0
01/31/2024 10:00:00 AM,B13,metrocard,Metrocard - Other,7,1
01/31/2024 10:00:00 AM,Q29,metrocard,Metrocard - Fair Fare,11,1
01/31/2024 11:00:00 AM,Q52/53,metrocard,Metrocard - Seniors & Disability,78,24
01/31/2024 11:00:00 AM,S93,metrocard,Metrocard - Other,23,0
01/31/2024 06:00:00 PM,M15,metrocard,Metrocard - Seniors & Disability,174,37
01/31/2024 06:00:00 PM,S93,metrocard,Metrocard - Fair Fare,16,6
01/31/2024 07:00:00 AM,B15,metrocard,Metrocard - Full Fare,118,29
01/31/2024 08:00:00 AM,BX2,metrocard,Metrocard - Unlimited 7-Day,65,0
01/31/2024 08:00:00 AM,S44,metrocard,Metrocard - Other,8,0
01/31/2024 10:00:00 AM,Q111,metrocard,Metrocard - Students,9,0
01/31/2024 11:00:00 AM,BX17,metrocard,Metrocard - Unlimited 7-Day,9,0
01/31/2024 03:00:00 PM,Q9,metrocard,Metrocard - Unlimited 7-Day,18,0
01/31/2024 07:00:00 PM,BXM9,metrocard,Metrocard - Seniors & Disability,2,1
01/31/2024 07:00:00 PM,S78,omny,OMNY - Full Fare,20,6
01/31/2024 08:00:00 PM,M5,metrocard,Metrocard - Unlimited 7-Day,10,0
01/31/2024 11:00:00 PM,Q18,metrocard,Metrocard - Fair Fare,4,1
01/31/2024 06:00:00 AM,M5,metrocard,Metrocard - Other,5,0
01/31/2024 08:00:00 AM,QM1,metrocard,Metrocard - Other,1,0
01/31/2024 11:00:00 AM,Q100,metrocard,Metrocard - Students,1,0
01/31/2024 12:00:00 PM,M8,metrocard,Metrocard - Unlimited 30-Day,5,0
01/31/2024 03:00:00 PM,Q59,omny,OMNY - Seniors & Disability,2,1
01/31/2024 03:00:00 PM,S52,metrocard,Metrocard - Fair Fare,1,0
01/31/2024 05:00:00 PM,B7,omny,OMNY - Full Fare,68,23
01/31/2024 05:00:00 PM,BX17,metrocard,Metrocard - Full Fare,43,17
01/31/2024 05:00:00 PM,Q5,metrocard,Metrocard - Unlimited 30-Day,57,0
01/31/2024 06:00:00 AM,B20,omny,OMNY - Full Fare,65,14
01/31/2024 06:00:00 AM,Q23,metrocard,Metrocard - Fair Fare,27,2
01/31/2024 07:00:00 AM,B25,metrocard,Metrocard - Fair Fare,17,2
01/31/2024 07:00:00 AM,BM5,metrocard,Metrocard - Other,2,0
01/31/2024 07:00:00 AM,M4,metrocard,Metrocard - Unlimited 30-Day,127,0
01/31/2024 08:00:00 AM,M66,metrocard,Metrocard - Fair Fare,32,12
01/31/2024 09:00:00 AM,M50,metrocard,Metrocard - Unlimited 7-Day,6,0
01/31/2024 09:00:00 AM,Q60,metrocard,Metrocard - Students,20,2
01/31/2024 10:00:00 AM,S66,metrocard,Metrocard - Unlimited 30-Day,2,0
01/31/2024 11:00:00 AM,Q21,metrocard,Metrocard - Other,3,0
01/31/2024 12:00:00 PM,B38,omny,OMNY - Seniors & Disability,4,1
01/31/2024 03:00:00 PM,Q48,metrocard,Metrocard - Unlimited 7-Day,9,0
01/31/2024 10:00:00 PM,BX8,omny,OMNY - Full Fare,3,1
01/31/2024 11:00:00 PM,BXM9,omny,OMNY - Seniors & Disability,1,0
01/31/2024 06:00:00 AM,M55,omny,OMNY - Full Fare,14,7
01/31/2024 06:00:00 AM,S40,metrocard,Metrocard - Fair Fare,4,0
01/31/2024 07:00:00 AM,Q40,metrocard,Metrocard - Unlimited 30-Day,25,0
01/31/2024 08:00:00 AM,BX36,metrocard,Metrocard - Other,41,1
01/31/2024 08:00:00 AM,Q72,metrocard,Metrocard - Unlimited 7-Day,45,0
01/31/2024 09:00:00 AM,BX13,metrocard,Metrocard - Unlimited 7-Day,36,0
01/31/2024 09:00:00 AM,M50,metrocard,Metrocard - Unlimited 30-Day,12,0
01/31/2024 09:00:00 AM,Q43,metrocard,Metrocard - Seniors & Disability,35,9
01/31/2024 10:00:00 AM,M102,omny,OMNY - Seniors & Disability,14,5
01/31/2024 11:00:00 AM,Q56,metrocard,Metrocard - Full Fare,38,9
01/31/2024 12:00:00 PM,B65,metrocard,Metrocard - Students,4,1
01/31/2024 01:00:00 PM,BX34,metrocard,Metrocard - Unlimited 7-Day,9,0
01/31/2024 02:00:00 PM,M42,metrocard,Metrocard - Other,13,2
01/31/2024 02:00:00 PM,SIM3,metrocard,Metrocard - Other,1,0
01/31/2024 06:00:00 PM,SIM34,metrocard,Metrocard - Unlimited 7-Day,6,0
01/31/2024 08:00:00 PM,Q56,metrocard,Metrocard - Students,3,1
01/31/2024 09:00:00 PM,BX36,metrocard,Metrocard - Full Fare,26,13
01/31/2024 09:00:00 PM,Q27,metrocard,Metrocard - Fair Fare,44,7
01/31/2024 10:00:00 PM,Q83,omny,OMNY - Full Fare,23,8
01/31/2024 08:00:00 AM,SIM3,omny,OMNY - Full Fare,51,1
01/31/2024 10:00:00 PM,S61,metrocard,Metrocard - Unlimited 7-Day,9,0
01/31/2024 11:00:00 PM,BX23,metrocard,Metrocard - Unlimited 30-Day,11,0
01/31/2024 05:00:00 AM,M57,metrocard,Metrocard - Other,3,0
01/31/2024 06:00:00 AM,Q41,metrocard,Metrocard - Unlimited 30-Day,46,0
01/31/2024 09:00:00 AM,M12,metrocard,Metrocard - Students,2,0
01/31/2024 09:00:00 AM,Q50,metrocard,Metrocard - Seniors & Disability,7,3
01/31/2024 04:00:00 PM,Q67,omny,OMNY - Seniors & Disability,1,0
01/31/2024 05:00:00 PM,Q66,metrocard,Metrocard - Fair Fare,39,5
01/31/2024 05:00:00 PM,S89,metrocard,Metrocard - Other,1,0
01/31/2024 07:00:00 PM,Q54,metrocard,Metrocard - Full Fare,43,17
01/31/2024 03:00:00 AM,B46,metrocard,Metrocard - Unlimited 7-Day,17,0
01/31/2024 06:00:00 AM,BX38,metrocard,Metrocard - Full Fare,40,6
01/31/2024 08:00:00 AM,B41,metrocard,Metrocard - Unlimited 30-Day,114,0
01/31/2024 08:00:00 AM,X37,omny,OMNY - Seniors & Disability,1,0
01/31/2024 11:00:00 AM,B100,omny,OMNY - Full Fare,35,7
01/31/2024 11:00:00 AM,Q17,metrocard,Metrocard - Unlimited 7-Day,31,0
01/31/2024 01:00:00 PM,M34,omny,OMNY - Full Fare,193,42
01/31/2024 02:00:00 PM,B42,metrocard,Metrocard - Fair Fare,2,0
01/31/2024 02:00:00 PM,SIM3,omny,OMNY - Full Fare,84,27
01/31/2024 09:00:00 PM,Q44,metrocard,Metrocard - Other,13,1
01/31/2024 10:00:00 PM,BX3,omny,OMNY - Full Fare,16,7
01/31/2024 02:00:00 PM,B26,metrocard,Metrocard - Fair Fare,17,3
01/31/2024 04:00:00 PM,BXM2,omny,OMNY - Full Fare,45,3
01/31/2024 06:00:00 PM,M10,omny,OMNY - Full Fare,45,14
01/31/2024 08:00:00 PM,B7,omny,OMNY - Full Fare,26,5
01/31/2024 08:00:00 PM,BXM9,metrocard,Metrocard - Other,2,0
01/31/2024 10:00:00 PM,BX4,metrocard,Metrocard - Other,2,0
01/31/2024 10:00:00 PM,M9,metrocard,Metrocard - Fair Fare,1,0
01/31/2024 10:00:00 PM,Q12,omny,OMNY - Seniors & Disability,1,0
01/31/2024 11:00:00 PM,S51,omny,OMNY - Full Fare,5,1
01/31/2024 03:00:00 AM,Q67,metrocard,Metrocard - Full Fare,1,0
01/31/2024 06:00:00 AM,M42,metrocard,Metrocard - Other,24,4
01/31/2024 10:00:00 AM,Q104,metrocard,Metrocard - Unlimited 7-Day,8,0
01/31/2024 10:00:00 AM,Q8,metrocard,Metrocard - Students,4,1
01/31/2024 01:00:00 PM,Q28,metrocard,Metrocard - Full Fare,51,15
01/31/2024 02:00:00 PM,M7,metrocard,Metrocard - Seniors & Disability,147,44
01/31/2024 03:00:00 PM,Q1,metrocard,Metrocard - Seniors & Disability,10,5
01/31/2024 04:00:00 PM,B38,metrocard,Metrocard - Unlimited 30-Day,101,0
01/31/2024 04:00:00 PM,Q41,metrocard,Metrocard - Unlimited 7-Day,45,0
01/31/2024 06:00:00 PM,B36,metrocard,Metrocard - Students,27,8
01/31/2024 06:00:00 PM,Q17,omny,OMNY - Seniors & Disability,1,0
01/31/2024 06:00:00 PM,Q49,metrocard,Metrocard - Students,22,12
01/31/2024 07:00:00 AM,BM4,omny,OMNY - Full Fare,45,4
01/31/2024 07:00:00 AM,Q67,metrocard,Metrocard - Seniors & Disability,7,1
01/31/2024 08:00:00 AM,Q42,metrocard,Metrocard - Students,10,1
01/31/2024 08:00:00 AM,S79,metrocard,Metrocard - Fair Fare,57,10
01/31/2024 09:00:00 AM,BX22,omny,OMNY - Full Fare,58,10
01/31/2024 11:00:00 AM,M104,metrocard,Metrocard - Full Fare,33,9
01/31/2024 12:00:00 PM,M15,metrocard,Metrocard - Seniors & Disability,436,97
01/31/2024 01:00:00 PM,Q67,omny,OMNY - Full Fare,11,1
01/31/2024 03:00:00 PM,M15,metrocard,Metrocard - Students,189,16
01/31/2024 04:00:00 AM,S78,omny,OMNY - Full Fare,13,1
01/31/2024 05:00:00 AM,Q50,metrocard,Metrocard - Seniors & Disability,8,2
01/31/2024 05:00:00 AM,Q72,metrocard,Metrocard - Other,2,0
01/31/2024 06:00:00 AM,QM10,metrocard,Metrocard - Seniors & Disability,2,0
01/31/2024 07:00:00 AM,BX5,metrocard,Metrocard - Students,30,5
01/31/2024 08:00:00 AM,M104,metrocard,Metrocard - Other,12,2
01/31/2024 08:00:00 AM,S91,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 10:00:00 AM,S56,metrocard,Metrocard - Fair Fare,2,0
01/31/2024 01:00:00 PM,BX28,metrocard,Metrocard - Other,10,3
01/31/2024 02:00:00 PM,B4,metrocard,Metrocard - Unlimited 30-Day,19,0
01/31/2024 02:00:00 PM,BX38,metrocard,Metrocard - Students,9,2
01/31/2024 05:00:00 PM,B39,omny,OMNY - Full Fare,6,1
01/31/2024 05:00:00 PM,Q100,metrocard,Metrocard - Students,10,3
01/31/2024 07:00:00 PM,SIM34,omny,OMNY - Full Fare,6,4
01/31/2024 08:00:00 PM,B70,metrocard,Metrocard - Unlimited 7-Day,7,0
01/31/2024 07:00:00 AM,B46,metrocard,Metrocard - Fair Fare,80,7
01/31/2024 08:00:00 AM,Q59,metrocard,Metrocard - Students,54,7
01/31/2024 07:00:00 PM,Q21,omny,OMNY - Full Fare,32,20
01/31/2024 09:00:00 PM,BX42,metrocard,Metrocard - Full Fare,7,4
01/31/2024 10:00:00 PM,Q8,metrocard,Metrocard - Full Fare,8,2
01/31/2024 11:00:00 PM,BX39,metrocard,Metrocard - Other,2,0
02/07/2024 12:00:00 AM,BX28,omny,OMNY - Full Fare,7,4
01/31/2024 08:00:00 PM,BX8,metrocard,Metrocard - Full Fare,18,5
02/08/2024 05:00:00 AM,X28,omny,OMNY - Full Fare,60,0
01/31/2024 05:00:00 AM,BX31,metrocard,Metrocard - Other,5,0
01/31/2024 05:00:00 AM,S74,metrocard,Metrocard - Other,2,0
01/31/2024 06:00:00 AM,Q10,metrocard,Metrocard - Unlimited 7-Day,134,0
01/31/2024 07:00:00 AM,Q13,metrocard,Metrocard - Students,77,1
01/31/2024 09:00:00 AM,BX6,metrocard,Metrocard - Unlimited 7-Day,62,0
01/31/2024 03:00:00 PM,BX32,metrocard,Metrocard - Students,22,3
01/31/2024 06:00:00 PM,S79,metrocard,Metrocard - Students,17,10
01/31/2024 07:00:00 PM,Q19,metrocard,Metrocard - Other,5,0
01/31/2024 08:00:00 PM,Q31,metrocard,Metrocard - Fair Fare,1,1
01/31/2024 04:00:00 AM,M96,metrocard,Metrocard - Unlimited 7-Day,2,0
01/31/2024 05:00:00 AM,B57,omny,OMNY - Seniors & Disability,1,1
01/31/2024 05:00:00 AM,BX5,metrocard,Metrocard - Other,3,0
01/31/2024 06:00:00 AM,BX35,metrocard,Metrocard - Unlimited 7-Day,59,0
01/31/2024 07:00:00 AM,Q24,omny,OMNY - Full Fare,122,11
01/31/2024 07:00:00 AM,S61,omny,OMNY - Full Fare,10,6
01/31/2024 07:00:00 AM,BX21,metrocard,Metrocard - Unlimited 7-Day,58,0
01/31/2024 08:00:00 AM,M22,metrocard,Metrocard - Full Fare,39,9
01/31/2024 02:00:00 PM,B14,omny,OMNY - Full Fare,21,4
01/31/2024 06:00:00 PM,SIM10,metrocard,Metrocard - Unlimited 7-Day,13,0
01/31/2024 07:00:00 PM,Q21,metrocard,Metrocard - Unlimited 30-Day,12,0
01/31/2024 08:00:00 PM,Q58,metrocard,Metrocard - Fair Fare,37,10
01/31/2024 09:00:00 PM,S81,omny,OMNY - Full Fare,2,0
01/31/2024 05:00:00 AM,B83,metrocard,Metrocard - Full Fare,17,2
01/31/2024 08:00:00 AM,M14,metrocard,Metrocard - Fair Fare,88,19
01/31/2024 09:00:00 AM,BX17,omny,OMNY - Full Fare,34,6
01/31/2024 02:00:00 PM,Q19,omny,OMNY - Full Fare,70,14
01/31/2024 04:00:00 PM,BX20,metrocard,Metrocard - Students,2,1
01/31/2024 06:00:00 PM,Q8,metrocard,Metrocard - Full Fare,87,37
01/31/2024 06:00:00 PM,S93,metrocard,Metrocard - Unlimited 30-Day,26,0
01/31/2024 07:00:00 PM,B63,metrocard,Metrocard - Unlimited 30-Day,37,0
01/31/2024 09:00:00 PM,BX29,metrocard,Metrocard - Unlimited 7-Day,4,0
01/31/2024 03:00:00 AM,B82,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 03:00:00 AM,BX12,metrocard,Metrocard - Unlimited 7-Day,8,0
01/31/2024 05:00:00 AM,Q18,metrocard,Metrocard - Fair Fare,6,0
01/31/2024 07:00:00 AM,B37,metrocard,Metrocard - Full Fare,23,2
01/31/2024 08:00:00 AM,B57,metrocard,Metrocard - Other,17,2
01/31/2024 08:00:00 AM,BM2,metrocard,Metrocard - Other,2,0
01/31/2024 10:00:00 AM,BX36,metrocard,Metrocard - Unlimited 30-Day,49,0
01/31/2024 11:00:00 AM,B38,metrocard,Metrocard - Unlimited 7-Day,35,0
01/31/2024 01:00:00 PM,B13,metrocard,Metrocard - Seniors & Disability,36,8
01/31/2024 01:00:00 PM,Q77,metrocard,Metrocard - Seniors & Disability,24,8
01/31/2024 03:00:00 PM,M8,omny,OMNY - Seniors & Disability,1,1
01/31/2024 05:00:00 PM,Q15,metrocard,Metrocard - Students,24,8
01/31/2024 09:00:00 PM,M96,metrocard,Metrocard - Fair Fare,7,1
01/31/2024 09:00:00 PM,S66,metrocard,Metrocard - Seniors & Disability,3,3
01/31/2024 11:00:00 PM,BX34,omny,OMNY - Full Fare,5,0
01/31/2024 05:00:00 AM,Q100,metrocard,Metrocard - Other,4,0
01/31/2024 06:00:00 AM,S57,metrocard,Metrocard - Students,2,0
01/31/2024 06:00:00 AM,S90,metrocard,Metrocard - Unlimited 7-Day,4,0
01/31/2024 03:00:00 PM,BX41,metrocard,Metrocard - Other,24,4
01/31/2024 03:00:00 PM,M103,metrocard,Metrocard - Full Fare,84,24
01/31/2024 04:00:00 PM,Q67,omny,OMNY - Full Fare,66,23
01/31/2024 04:00:00 PM,SIM2,omny,OMNY - Full Fare,48,5
01/31/2024 05:00:00 PM,BX28,metrocard,Metrocard - Full Fare,60,27
01/31/2024 07:00:00 PM,QM11,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 08:00:00 PM,B63,metrocard,Metrocard - Unlimited 7-Day,19,0
01/31/2024 08:00:00 PM,BX22,metrocard,Metrocard - Fair Fare,8,2
01/31/2024 09:00:00 PM,Q104,metrocard,Metrocard - Fair Fare,3,2
01/31/2024 09:00:00 PM,S40,metrocard,Metrocard - Unlimited 30-Day,6,0
01/31/2024 10:00:00 PM,B25,metrocard,Metrocard - Full Fare,6,0
01/31/2024 11:00:00 AM,QM6,metrocard,Metrocard - Seniors & Disability,8,1
01/31/2024 10:00:00 PM,Q10,metrocard,Metrocard - Unlimited 7-Day,63,0
01/31/2024 11:00:00 PM,B3,metrocard,Metrocard - Unlimited 30-Day,13,0
01/31/2024 06:00:00 AM,M4,omny,OMNY - Seniors & Disability,1,0
01/31/2024 07:00:00 AM,M106,metrocard,Metrocard - Seniors & Disability,12,2
01/31/2024 07:00:00 AM,S52,omny,OMNY - Full Fare,35,2
01/31/2024 02:00:00 PM,B48,metrocard,Metrocard - Unlimited 7-Day,10,0
01/31/2024 04:00:00 PM,M57,metrocard,Metrocard - Students,33,11
01/31/2024 04:00:00 PM,Q27,omny,OMNY - Full Fare,364,115
01/31/2024 06:00:00 PM,B57,metrocard,Metrocard - Students,16,2
01/31/2024 06:00:00 PM,Q25,metrocard,Metrocard - Unlimited 30-Day,146,0
01/31/2024 07:00:00 PM,S52,metrocard,Metrocard - Fair Fare,4,0
01/31/2024 07:00:00 PM,X63,metrocard,Metrocard - Full Fare,5,2
01/31/2024 09:00:00 PM,BX35,metrocard,Metrocard - Seniors & Disability,4,1
01/31/2024 09:00:00 PM,Q2,metrocard,Metrocard - Other,7,0
01/31/2024 11:00:00 PM,B17,metrocard,Metrocard - Unlimited 30-Day,13,0
01/31/2024 05:00:00 AM,Q88,metrocard,Metrocard - Full Fare,8,2
01/31/2024 10:00:00 AM,Q29,metrocard,Metrocard - Seniors & Disability,26,5
01/31/2024 10:00:00 AM,Q65,metrocard,Metrocard - Seniors & Disability,94,23
01/31/2024 12:00:00 PM,B11,metrocard,Metrocard - Unlimited 7-Day,31,0
01/31/2024 12:00:00 PM,Q85,metrocard,Metrocard - Unlimited 7-Day,33,0
01/31/2024 02:00:00 AM,BX9,omny,OMNY - Full Fare,2,1
01/31/2024 03:00:00 AM,BX19,metrocard,Metrocard - Unlimited 30-Day,1,0
01/31/2024 06:00:00 AM,Q84,metrocard,Metrocard - Fair Fare,8,0
01/31/2024 09:00:00 AM,Q37,metrocard,Metrocard - Students,8,0
01/31/2024 12:00:00 PM,BX25,metrocard,Metrocard - Seniors & Disability,11,4
01/31/2024 12:00:00 PM,Q43,metrocard,Metrocard - Unlimited 7-Day,39,0
01/31/2024 02:00:00 PM,Q37,metrocard,Metrocard - Seniors & Disability,25,13
01/31/2024 05:00:00 PM,Q60,omny,OMNY - Full Fare,262,69
01/31/2024 06:00:00 PM,Q64,metrocard,Metrocard - Fair Fare,19,5
01/31/2024 07:00:00 PM,B65,metrocard,Metrocard - Seniors & Disability,5,3
01/31/2024 08:00:00 PM,Q15,metrocard,Metrocard - Unlimited 7-Day,12,0
01/31/2024 02:00:00 AM,Q114,metrocard,Metrocard - Fair Fare,1,0
01/31/2024 05:00:00 AM,B61,metrocard,Metrocard - Fair Fare,15,5
